date,yr,ts_code,score,fwd_ret,position,mcap,amihud,max_rev,gap,sr5,vp_corr,pairs
2007-03,2007,sh600639,2.5970071655028204,0.17639593908629436,1.0,0.0,19.703312640229942,-0.055618615209988675,0.0023837902264601807,0.1652542372881356,0.14490044950740777,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-03,2007,sh600521,2.5722019232157884,0.1918367346938774,1.0,0.0,19.38799444350517,-0.03688524590163933,0.011857707509881354,0.10256410256410253,-0.7756553997660459,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-03,2007,sh600527,2.5554545461455493,0.25688073394495414,1.0,0.0,19.655871213003504,-0.07000000000000006,0.017094017094017144,0.16793893129770987,-0.2110403052235491,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-03,2007,sz000888,2.544601777579813,0.14130434782608714,1.0,0.0,19.800301734373726,-0.05714285714285716,0.0020618556701030855,0.1287878787878789,-0.15482396511854152,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sh600155,3.295604180316286,0.16761363636363646,1.0,0.0,19.553829022609253,-0.05039787798408479,0.042134831460674094,0.11111111111111105,0.5420725945637507,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sz000887,3.171621478398273,0.04137931034482767,1.0,0.0,19.724172075852486,-0.05228758169934644,0.0491803278688524,0.14201183431952658,0.6128925321177234,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sz000409,3.1520599683971167,0.21004566210045672,1.0,0.0,19.708858328833603,-0.05167958656330751,0.011961722488038284,0.08559498956158662,0.19290444062272233,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sz000892,3.1037772510630646,0.005714285714285783,1.0,0.0,19.787739333163756,-0.05073995771670181,0.007736943907156735,0.05405405405405406,0.4484257980699032,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sz000509,3.049111329505017,0.2594936708860758,1.0,0.0,19.750374399845455,-0.05384615384615388,0.031847133757961776,0.11731843575418988,0.16551508854626665,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sh600076,3.0158110764250203,0.2860411899313502,1.0,0.0,19.587936071480083,-0.05235602094240832,0.016826923076923128,0.07415254237288127,0.19012007333134467,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sh600603,2.9851973895504935,0.30180180180180183,1.0,0.0,19.633952441178714,-0.05232558139534893,0.013761467889908396,0.06329113924050633,0.060334177713131876,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sh600760,2.954291440243573,0.16267942583732076,1.0,0.0,19.701569854103017,-0.05113636363636376,0.004975124378109319,0.05429864253393668,0.28550217711726195,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sh600681,2.9286799373081025,0.32089552238805963,1.0,0.0,19.91777708972729,-0.05617977528089879,0.03125,0.06944444444444431,0.31083967777366406,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sz000820,2.9077044873524236,0.42578125,1.0,0.0,19.45312148072962,-0.05078125,0.005870841487279899,0.06739526411657559,0.35634128148050487,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sz000034,2.8723744556210735,0.27760252365930604,1.0,0.0,19.80004256259406,-0.05211726384364823,0.0326797385620915,0.04229607250755296,0.07548511704487113,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sh600765,2.771507785100397,0.7647058823529411,1.0,0.0,18.984861711208872,-0.041450777202072464,0.015384615384615441,0.06459330143540665,0.5425035542453907,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sz000632,2.7521871507303346,0.43609022556390964,1.0,0.0,19.56160560099218,-0.05104408352668233,0.0019193857965450478,0.05840707964601766,0.15622844546171313,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sh600319,2.7011584512018088,0.3276539973787682,1.0,0.0,19.404605039903394,-0.044733044733044736,0.003963011889035695,0.041457286432160845,0.21552657914592724,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-04,2007,sh600234,2.700191737002351,0.25619834710743805,1.0,0.0,19.654828377829954,-0.05014749262536866,-0.0,0.06683804627249368,0.1828039650921964,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sz000058,3.3748907396845866,0.2153846153846155,1.0,0.0,19.590256567669638,-0.05026929982046657,0.04308797127468589,0.09861325115562414,0.48831150639846294,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sh600610,3.2544626252231694,0.12890625,1.0,0.0,19.593308947638846,-0.04938271604938249,-0.0,0.05185185185185193,0.22550948009512514,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sh601998,3.1590487301006744,0.012121212121211977,1.0,0.0,20.063050460401957,-0.0122699386503069,-0.006134969325153339,0.0,0.0,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sh600084,3.1352317248561796,0.0713436385255648,1.0,0.0,19.610543211361552,-0.05516431924882648,0.04993757802746557,0.06555555555555559,0.4653040474707263,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sz000719,3.082736986399028,0.44032921810699577,1.0,0.0,19.596388763645695,-0.051522248243559776,-0.0,0.0470588235294116,0.06205717178008084,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sh600773,3.0045707231948025,0.24869109947643975,1.0,0.0,19.521734547393507,-0.051724137931034475,0.015852047556142668,0.052109181141439254,0.32629068811771217,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sh600223,2.979871305296568,0.24008810572687223,1.0,0.0,19.58851820317408,-0.05102040816326525,-0.006928406466512715,0.06391752577319576,-0.3661469700576613,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sz000035,2.9253604815512793,0.21103896103896091,1.0,0.0,19.508506534465443,-0.05349794238683114,0.0031948881789136685,0.06948640483383683,-0.7297256719989775,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sz000716,2.8890558358956557,0.12849162011173187,1.0,0.0,19.57043224239044,-0.05671641791044779,0.050397877984084904,0.032432432432432434,0.6919767071135776,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sh600657,2.839784857915096,0.10450450450450455,1.0,0.0,19.46434261388571,-0.05145797598627788,-0.003717472118959231,0.06091370558375642,-0.29437598609806553,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sz002091,2.758927575133902,-0.06451612903225812,1.0,0.0,18.825895261325602,-0.037735849056603765,-0.0,0.05652173913043479,0.4075953658043398,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sh600671,2.745781466970839,-0.024691358024691468,1.0,0.0,19.390618656453857,-0.05797101449275366,0.05010660980810244,0.0611169652265543,0.5321155628997457,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sh600847,2.7379077501983735,0.042049934296977565,1.0,0.0,19.431973355298553,-0.050000000000000044,-0.0041379310344829,0.03426395939086291,0.657891226434716,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sz002131,2.732487547423626,0.0,1.0,0.0,19.91557711689697,-0.06060606060606055,-0.0,0.0,0.0,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-05,2007,sh600681,2.732268833068835,0.22702702702702693,1.0,0.0,19.736526634529127,-0.05714285714285716,0.048387096774193616,-0.005434782608695565,0.05124955645461841,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sz000902,2.8962784846240694,-0.1652892561983471,1.0,0.0,19.713490528687352,-0.043624161073825496,0.026022304832713727,0.25993883792048933,0.17706999754654834,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sz000524,2.631431424443662,-0.17052023121387283,1.0,0.0,19.702455240584303,-0.05869324473975657,0.04031209362808852,0.2761506276150628,0.3551429238748458,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sz000045,2.587963918464471,-0.23271276595744683,1.0,0.0,19.80532108775226,-0.06073752711496727,0.02035928143712573,0.2691933916423712,0.18353740469898275,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sz000007,2.5551572800446767,-0.43846153846153846,1.0,0.0,19.910767444411253,-0.05134474327628369,0.04936014625228513,0.19629057187016996,0.5590880333854189,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sh600815,2.515686271534194,-0.1081424936386769,1.0,0.0,19.79715071976024,-0.04814443329989948,0.010309278350515427,0.2309197651663405,0.3290061649481059,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sh600794,2.5011074402991413,-0.25806451612903225,1.0,0.0,19.74752996912463,-0.05161290322580636,0.021739130434782483,0.24390243902439024,0.5384350418138981,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sz000812,2.5005660503344704,-0.07317073170731703,1.0,0.0,19.784726850491197,-0.06194690265486735,0.019178082191780743,0.267857142857143,0.032421794944403656,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sh600733,2.4986782041787565,-0.1324324324324323,1.0,0.0,19.6941077815546,-0.05058365758754868,0.049657534246575374,0.2221443587946741,-0.2673526861232543,max_xgap|max_xsr5|amihxmax_|gapxsr5
