date,yr,ts_code,score,fwd_ret,pos,mcap
2007-04,2007,sh600887,2.494067835395229,0.1181434599156117,1.0,0.0
2007-04,2007,sh600395,2.4573122213871867,0.4896551724137932,1.0,0.0
2007-04,2007,sh600169,2.4473309374237227,0.4861660079051384,1.0,0.0
2007-04,2007,sz000887,2.4204955855526005,0.04137931034482767,1.0,0.0
2007-04,2007,sh600313,2.3808924201256407,0.4368421052631579,1.0,0.0
2007-04,2007,sh600160,2.379536290322581,0.5319148936170213,1.0,0.0
2007-04,2007,sz002057,2.378288554553513,0.12060301507537696,1.0,0.0
2007-04,2007,sz000998,2.372487667167688,0.21951219512195141,1.0,0.0
2007-04,2007,sh600155,2.353018894284503,0.16761363636363646,1.0,0.0
2007-04,2007,sh600185,2.35286453315091,0.546875,1.0,0.0
2007-05,2007,sz002091,3.1898463846459038,-0.06451612903225812,1.0,0.0
2007-05,2007,sz002130,3.1737643898160086,0.050000000000000044,1.0,0.0
2007-05,2007,sh600610,3.0178146619594326,0.12890625,1.0,0.0
2007-05,2007,sz002003,3.013634679999008,-0.06249999999999989,1.0,0.0
2007-05,2007,sh600415,3.006919819976195,0.15656565656565657,1.0,0.0
2007-05,2007,sz002129,2.9979163050486015,0.0,1.0,0.0
2007-05,2007,sz002081,2.961069619743107,0.04761904761904767,1.0,0.0
2007-05,2007,sz002044,2.9120652059363223,-0.07031250000000011,1.0,0.0
2007-05,2007,sz002035,2.8576256726096014,-0.0705128205128206,1.0,0.0
2007-05,2007,sz002127,2.801465095591152,0.021739130434782483,1.0,0.0
2007-05,2007,sz000887,2.7830159876512597,0.0033333333333331883,1.0,0.0
2007-05,2007,sz000035,2.7813455059140053,0.21103896103896091,1.0,0.0
2007-05,2007,sh600280,2.758311726653938,0.1188118811881187,1.0,0.0
2007-05,2007,sz002107,2.7573529867585798,0.018656716417910335,1.0,0.0
2007-05,2007,sh600388,2.7480048368999204,-0.12109375,1.0,0.0
2007-05,2007,sz002126,2.7167581302073,0.06784660766961648,1.0,0.0
2007-05,2007,sh600711,2.707764688925808,0.29714285714285715,1.0,0.0
2007-05,2007,sh600435,2.69775613407558,-0.05670103092783496,1.0,0.0
2007-05,2007,sz002132,2.666274440215235,0.08582089552238803,1.0,0.0
2007-05,2007,sz002049,2.6652130266192224,-0.06069364161849711,1.0,0.0
2007-05,2007,sz002020,2.664776953977386,-0.06145251396648055,1.0,0.0
2007-05,2007,sz000338,2.662559202043245,0.16117216117216104,1.0,0.0
2007-05,2007,sz002007,2.6598517159293786,0.09561752988047822,1.0,0.0
2007-05,2007,sz002086,2.6550365130926403,-0.040609137055837574,1.0,0.0
2007-05,2007,sh600348,2.6488619492040266,0.574468085106383,1.0,0.0
2007-05,2007,sh600446,2.631564917675065,-0.15217391304347827,1.0,0.0
2007-05,2007,sh600495,2.6277681217144417,0.20956719817767655,1.0,0.0
2007-05,2007,sh600845,2.6086977410236063,0.16746411483253598,1.0,0.0
2007-05,2007,sh601398,2.604547786277524,0.0046948356807512415,1.0,0.0
2007-05,2007,sh601988,2.5847197511654434,0.009132420091324311,1.0,0.0
2007-06,2007,sz000902,2.9574859018562805,-0.1652892561983471,1.0,0.0
2007-06,2007,sh600496,2.9492360596826472,-0.10582010582010581,1.0,0.0
2007-06,2007,sh600562,2.871264143670556,-0.20540540540540542,1.0,0.0
2007-06,2007,sz000049,2.791715671247678,0.02265372168284796,1.0,0.0
2007-06,2007,sh600794,2.7814829456470274,-0.25806451612903225,1.0,0.0
2007-06,2007,sz000797,2.6909129951802253,-0.22330097087378642,1.0,0.0
2007-06,2007,sh600388,2.690675117459238,0.19801980198019797,1.0,0.0
2007-06,2007,sz002005,2.690339167344511,-0.048128342245989386,1.0,0.0
2007-06,2007,sh600392,2.6842780278381433,-0.13168724279835398,1.0,0.0
2007-06,2007,sz000739,2.648857769609926,0.2817337461300309,1.0,0.0
2007-06,2007,sz002044,2.6275415356505483,-0.12149532710280386,1.0,0.0
2007-06,2007,sz000703,2.6090568812295887,-0.12,1.0,0.0
2007-06,2007,sh600168,2.510469465150724,-0.1811926605504588,1.0,0.0
2007-06,2007,sh600172,2.5087464640823613,-0.2111553784860557,1.0,0.0
2007-06,2007,sh600461,2.500834468974978,-0.15384615384615385,1.0,0.0
2007-06,2007,sz002020,2.488994835739174,-0.13907284768211914,1.0,0.0
2007-06,2007,sh600105,2.463224938994039,-0.2587064676616915,1.0,0.0
2007-06,2007,sz000721,2.461657487950564,-0.15724815724815722,1.0,0.0
2007-06,2007,sh600499,2.459485668151853,-0.1202185792349727,1.0,0.0
2007-06,2007,sz000977,2.447955048319149,-0.20320855614973266,1.0,0.0
2007-06,2007,sz000812,2.426654179667108,-0.07317073170731703,1.0,0.0
2007-06,2007,sh600226,2.424551219208683,0.04716981132075482,1.0,0.0
2007-06,2007,sz002035,2.406261761099443,-0.07692307692307698,1.0,0.0
2007-06,2007,sh600120,2.390052310335199,-0.3157894736842105,1.0,0.0
2007-06,2007,sh600594,2.383713077735556,-0.18292682926829262,1.0,0.0
2007-06,2007,sz000566,2.3762779762410613,-0.27,1.0,0.0
2007-06,2007,sz002050,2.374811822408916,-0.07964601769911495,1.0,0.0
2007-06,2007,sh600983,2.354490539523364,-0.25072046109510093,1.0,0.0
2007-06,2007,sz000591,2.348191142905705,-0.11111111111111105,1.0,0.0
2007-06,2007,sh600255,2.343364349755369,-0.21238938053097334,1.0,0.0
2007-07,2007,sh600518,3.328355752080856,0.2333333333333334,1.0,0.0
2007-07,2007,sz000967,3.1407297859690844,0.16666666666666674,1.0,0.0
2007-07,2007,sz000100,3.088334571938169,0.139240506329114,1.0,0.0
2007-07,2007,sh600757,3.0646997621878715,0.23170731707317072,1.0,0.0
2007-07,2007,sz000509,3.015253418549346,0.375,1.0,0.0
2007-07,2007,sh600794,3.014487960760999,0.25,1.0,0.0
2007-07,2007,sh600157,3.0118501040428063,0.16666666666666674,1.0,0.0
2007-07,2007,sh600507,2.9472807669441146,0.3783783783783783,1.0,0.0
2007-07,2007,sh600760,2.9192689134958383,0.2233009708737863,1.0,0.0
2007-07,2007,sz000975,2.9192388153983355,0.33457249070631967,1.0,0.0
2007-07,2007,sh600552,2.8944350104042806,0.2575757575757578,1.0,0.0
2007-07,2007,sh600715,2.8838473543400713,0.29844961240310086,1.0,0.0
2007-07,2007,sz000545,2.843314134958383,0.31862745098039214,1.0,0.0
2007-07,2007,sh600057,2.8366498216409037,0.22357723577235755,1.0,0.0
2007-07,2007,sz000716,2.818663793103448,0.16216216216216206,1.0,0.0
2007-07,2007,sz000010,2.8173517390011886,0.19117647058823528,1.0,0.0
2007-07,2007,sh600699,2.813529094827586,0.31740614334470973,1.0,0.0
2007-07,2007,sz000008,2.810844976218787,0.25714285714285734,1.0,0.0
2007-07,2007,sz000007,2.806768913495838,0.34931506849315075,1.0,0.0
2007-07,2007,sh600603,2.801438577586207,0.16730038022813676,1.0,0.0
2007-07,2007,sh600101,2.7859406584423305,0.18789808917197437,1.0,0.0
2007-07,2007,sz000498,2.7854416245541023,0.23448275862068968,1.0,0.0
2007-07,2007,sh600419,2.774650341854935,0.17142857142857149,1.0,0.0
2007-07,2007,sh600681,2.773900862068966,0.21875,1.0,0.0
2007-07,2007,sz000928,2.7431450653983354,0.14332247557003264,1.0,0.0
2007-07,2007,sh600155,2.7136093564209274,0.22677595628415292,1.0,0.0
2007-07,2007,sh600313,2.706756465517241,0.20853080568720372,1.0,0.0
2007-07,2007,sh600170,2.6967436459571936,0.2416666666666667,1.0,0.0
2007-07,2007,sh600136,2.6728403686087994,0.20338983050847448,1.0,0.0
2007-07,2007,sh600691,2.672593266944114,0.36612021857923494,1.0,0.0
2007-08,2007,sh601398,3.20552736378244,0.2407407407407407,1.0,0.0
2007-08,2007,sh601988,3.092426767584333,0.15048543689320382,1.0,0.0
2007-08,2007,sh600415,3.0393086611949807,0.12669683257918574,1.0,0.0
2007-08,2007,sh600305,2.959737765463538,0.1333333333333333,1.0,0.0
2007-08,2007,sh600487,2.9349965898454338,0.0393013100436681,1.0,0.0
2007-08,2007,sz002056,2.873312571107139,0.1577181208053693,1.0,0.0
2007-08,2007,sh600892,2.837200789751458,0.21904761904761894,1.0,0.0
2007-08,2007,sh600728,2.793759977410061,0.3919597989949748,1.0,0.0
2007-08,2007,sh600588,2.7256988202284544,0.10937499999999978,1.0,0.0
2007-08,2007,sz002108,2.7119659447696898,0.06666666666666665,1.0,0.0
2007-08,2007,sz000977,2.647635788022103,0.18562874251497008,1.0,0.0
2007-08,2007,sh600353,2.6362018721860623,0.3700787401574803,1.0,0.0
2007-08,2007,sz000034,2.6300639674776582,0.4299363057324841,1.0,0.0
2007-08,2007,sz002102,2.618020295088556,0.3886462882096071,1.0,0.0
2007-08,2007,sh600033,2.6119079758771715,0.2536764705882353,1.0,0.0
2007-08,2007,sz002085,2.6047459042661667,0.22608695652173916,1.0,0.0
2007-08,2007,sh600017,2.6016448299741004,0.25757575757575735,1.0,0.0
2007-08,2007,sz000010,2.571020857595979,0.4372294372294372,1.0,0.0
2007-08,2007,sz002131,2.545663949250326,0.041095890410958846,1.0,0.0
2007-08,2007,sz002027,2.5413696943709665,0.1768707482993197,1.0,0.0
2007-08,2007,sh600155,2.539498404734923,0.360655737704918,1.0,0.0
2007-08,2007,sz002107,2.525110017637185,0.020408163265306145,1.0,0.0
2007-08,2007,sh600060,2.512209697986552,0.17737003058103973,1.0,0.0
2007-08,2007,sz000516,2.5038990803414487,0.21621621621621623,1.0,0.0
2007-08,2007,sh600106,2.495638513157669,0.08894878706199472,1.0,0.0
2007-08,2007,sh600276,2.464455581709619,0.07473309608540935,1.0,0.0
2007-08,2007,sh600329,2.464364071537797,0.20153061224489788,1.0,0.0
2007-08,2007,sh600016,2.46130240264625,0.23548387096774182,1.0,0.0
2007-08,2007,sh600157,2.4598232994608744,0.2222222222222221,1.0,0.0
2007-08,2007,sz002017,2.453638705889296,0.17460317460317465,1.0,0.0
2007-09,2007,sz002044,3.2504060916682302,-0.09230769230769242,1.0,0.0
2007-09,2007,sh601009,3.1603352895125725,-0.05387205387205396,1.0,0.0
2007-09,2007,sz002130,3.1569621264543066,-0.03292181069958855,1.0,0.0
2007-09,2007,sz002157,3.1155693639754176,-0.19811320754716988,1.0,0.0
2007-09,2007,sz002131,3.1052070627697503,-0.052631578947368474,1.0,0.0
2007-09,2007,sz002146,3.068151564552449,-0.12094395280235992,1.0,0.0
2007-09,2007,sh600887,3.0480701849549634,0.012779552715654896,1.0,0.0
2007-09,2007,sz002127,3.0064432234002627,-0.06358381502890165,1.0,0.0
2007-09,2007,sz002004,2.96512431242963,-0.11836734693877549,1.0,0.0
2007-09,2007,sh600116,2.8845299598892846,0.047477744807121525,1.0,0.0
2007-09,2007,sz000558,2.8453628216480578,-0.1093333333333334,1.0,0.0
2007-09,2007,sz000848,2.8340081980671794,0.07540983606557372,1.0,0.0
2007-09,2007,sz002138,2.8301052466457124,-0.08064516129032251,1.0,0.0
2007-09,2007,sz002107,2.78415146632811,-0.07615894039735094,1.0,0.0
2007-09,2007,sz002020,2.75168703966504,0.054878048780487854,1.0,0.0
2007-09,2007,sz002017,2.750808701503565,-0.0033670033670034627,1.0,0.0
2007-09,2007,sz002108,2.7004813725605175,-0.0350877192982455,1.0,0.0
2007-09,2007,sh600398,2.682372542925502,-0.007067137809187329,1.0,0.0
2007-09,2007,sh600987,2.654259491109965,-0.027472527472527486,1.0,0.0
2007-09,2007,sz002153,2.615964093873147,0.18888888888888888,1.0,0.0
2007-09,2007,sz000656,2.615790368737099,-0.09712230215827344,1.0,0.0
2007-09,2007,sh600419,2.6118619449591858,-0.033519553072625774,1.0,0.0
2007-09,2007,sz002038,2.5840882802237752,-0.08577878103837466,1.0,0.0
2007-09,2007,sz002115,2.5669307239866765,-0.07920792079207917,1.0,0.0
2007-09,2007,sz002063,2.546461944665978,-0.050000000000000044,1.0,0.0
2007-09,2007,sh600280,2.532218682562394,-0.09128630705394203,1.0,0.0
2007-09,2007,sh600388,2.525893291717489,-0.04950495049504944,1.0,0.0
2007-09,2007,sz000651,2.518135584772002,0.07720588235294112,1.0,0.0
2007-09,2007,sh600079,2.467128565396885,-0.10336538461538469,1.0,0.0
2007-09,2007,sz002163,2.4588553639285045,-0.1645833333333333,1.0,0.0
2007-10,2007,sz002166,3.0584306128879897,-0.042857142857142816,1.0,0.0
2007-10,2007,sh600794,2.9337433163104536,-0.13223140495867758,1.0,0.0
2007-10,2007,sh600477,2.905899939192091,0.14044943820224698,1.0,0.0
2007-10,2007,sh600370,2.8428140557017594,-0.18831168831168832,1.0,0.0
2007-10,2007,sz002094,2.834087299006995,-0.17391304347826086,1.0,0.0
2007-10,2007,sh600398,2.8286642481648663,-0.1594202898550725,1.0,0.0
2007-10,2007,sh600372,2.758572236009001,-0.2622950819672131,1.0,0.0
2007-10,2007,sh600280,2.7463924332381318,0.0981308411214954,1.0,0.0
2007-10,2007,sz000795,2.697492799157407,-0.20197044334975356,1.0,0.0
2007-10,2007,sz002168,2.683940352514382,-0.03125,1.0,0.0
2007-10,2007,sh600715,2.6556371647079757,-0.16993464052287577,1.0,0.0
2007-10,2007,sh600165,2.6500679891017365,-0.20434782608695645,1.0,0.0
2007-10,2007,sz000801,2.617664018795432,-0.174468085106383,1.0,0.0
2007-10,2007,sz002170,2.5989414707796916,0.16117216117216104,1.0,0.0
2007-10,2007,sh600712,2.53561264147128,-0.1523545706371191,1.0,0.0
2007-10,2007,sh600979,2.5110736847520774,-0.1807692307692308,1.0,0.0
2007-10,2007,sz002035,2.4812127855238595,-0.15827338129496404,1.0,0.0
2007-10,2007,sz000055,2.4733297296370313,-0.13333333333333341,1.0,0.0
2007-10,2007,sh600346,2.4650483140632042,-0.20625000000000004,1.0,0.0
2007-10,2007,sz000016,2.458563089813496,-0.15458937198067624,1.0,0.0
2007-10,2007,sz000651,2.458456622381455,-0.03135888501742168,1.0,0.0
2007-10,2007,sh600353,2.445333260925952,-0.09999999999999998,1.0,0.0
2007-10,2007,sh600329,2.437423230907853,-0.19419642857142871,1.0,0.0
2007-10,2007,sz000036,2.431868703505351,-0.021126760563380254,1.0,0.0
2007-10,2007,sh600226,2.4241583892406444,-0.18518518518518512,1.0,0.0
2007-10,2007,sh600633,2.4193694984383587,-0.19926873857404015,1.0,0.0
2007-10,2007,sh600892,2.4191483462892527,-0.13913043478260867,1.0,0.0
2007-10,2007,sz000967,2.403656620380725,0.02092050209205021,1.0,0.0
2007-10,2007,sh600666,2.3927278099363414,-0.147887323943662,1.0,0.0
2007-10,2007,sz000100,2.3876130859192175,-0.1116751269035533,1.0,0.0
2007-11,2007,sz002063,3.064151986903792,0.07526881720430101,1.0,0.0
2007-11,2007,sz002130,3.034405415119376,-0.025125628140703515,1.0,0.0
2007-11,2007,sh600226,2.964892900194285,0.04854368932038833,1.0,0.0
2007-11,2007,sh600527,2.962544364407294,0.019354838709677358,1.0,0.0
2007-11,2007,sz002049,2.9596997546961785,0.11240310077519378,1.0,0.0
2007-11,2007,sh600057,2.932401755212081,0.08370044052863435,1.0,0.0
2007-11,2007,sz000415,2.9010588864935705,-0.046511627906976605,1.0,0.0
2007-11,2007,sh600867,2.8717481880886524,-0.012820512820512886,1.0,0.0
2007-11,2007,sz002141,2.829806808056369,-0.018779342723004744,1.0,0.0
2007-11,2007,sh600577,2.8279686371239787,0.09166666666666679,1.0,0.0
2007-11,2007,sz002126,2.8003621321782446,0.007751937984496138,1.0,0.0
2007-11,2007,sz000651,2.7933281361982836,0.01526717557251911,1.0,0.0
2007-11,2007,sz002117,2.791405648776089,-0.032786885245901676,1.0,0.0
2007-11,2007,sz002108,2.7754616149180165,-0.011363636363636354,1.0,0.0
2007-11,2007,sh600366,2.757803562586058,0.07647058823529429,1.0,0.0
2007-11,2007,sz002107,2.7445821296201687,0.09090909090909083,1.0,0.0
2007-11,2007,sz000957,2.7236891465384865,-0.04113924050632922,1.0,0.0
2007-11,2007,sh600276,2.6929172004924657,0.10948905109489049,1.0,0.0
2007-11,2007,sz002091,2.6878667856624814,0.027472527472527597,1.0,0.0
2007-11,2007,sz000523,2.676014245199498,0.04318936877076429,1.0,0.0
2007-11,2007,sz000868,2.6476921219102114,-0.006734006734006703,1.0,0.0
2007-11,2007,sz002139,2.643591339410313,0.0,1.0,0.0
2007-11,2007,sh600419,2.616403916000769,0.13978494623655924,1.0,0.0
2007-11,2007,sz002058,2.5712970948681986,0.022727272727272707,1.0,0.0
2007-11,2007,sz002060,2.568417472377418,-0.03703703703703709,1.0,0.0
2007-11,2007,sz002004,2.567815824204406,0.04102564102564088,1.0,0.0
2007-11,2007,sz002127,2.565789370263003,-0.021126760563380254,1.0,0.0
2007-11,2007,sh600691,2.5608597137955353,0.1932367149758456,1.0,0.0
2007-11,2007,sh600863,2.5410757069187397,-0.1348837209302325,1.0,0.0
2007-11,2007,sz000739,2.5201562856156783,-0.059233449477351874,1.0,0.0
2007-12,2007,sz002185,3.1078975368352446,0.2035928143712573,0.4,0.0
2007-12,2007,sz002081,3.0288223512831633,0.30147058823529393,0.4,0.0
2007-12,2007,sh600985,2.9435020261992273,0.25,0.4,0.0
2007-12,2007,sh600252,2.9342271199194845,0.24271844660194164,0.4,0.0
2007-12,2007,sz002016,2.9255173048852514,0.546742209631728,0.4,0.0
2007-12,2007,sh600064,2.915929458195837,0.2689873417721518,0.4,0.0
2007-12,2007,sh600478,2.8233816484549736,0.297945205479452,0.4,0.0
2007-12,2007,sh600807,2.813202991854197,0.22193211488250641,0.4,0.0
2007-12,2007,sz002007,2.738945469953764,0.40263157894736845,0.4,0.0
2007-12,2007,sh600039,2.6322237977153193,0.32291666666666674,0.4,0.0
2007-12,2007,sh600280,2.6273570347924986,0.1643835616438356,0.4,0.0
2007-12,2007,sz000790,2.6082975250370315,0.3653846153846152,0.4,0.0
2007-12,2007,sh600422,2.5874157668730633,0.2674418604651163,0.4,0.0
2007-12,2007,sh600886,2.520223504198797,0.17048346055979624,0.4,0.0
2007-12,2007,sh600690,2.5081245804979853,0.3543859649122807,0.4,0.0
2007-12,2007,sz002108,2.4688307754951113,0.1477272727272727,0.4,0.0
2007-12,2007,sz002004,2.4340591392627986,0.5707317073170735,0.4,0.0
2007-12,2007,sz000559,2.4340404347785425,0.29702970297029707,0.4,0.0
2007-12,2007,sh600572,2.4220044588612852,0.30666666666666664,0.4,0.0
2007-12,2007,sh600570,2.412321650944109,0.23673469387755075,0.4,0.0
2007-12,2007,sh600208,2.4117274238673536,0.13657407407407396,0.4,0.0
2007-12,2007,sh600114,2.4027445953033038,0.13909774436090205,0.4,0.0
2007-12,2007,sh600863,2.3987069446153026,0.14516129032258052,0.4,0.0
2007-12,2007,sz002127,2.3958455182257214,0.2142857142857144,0.4,0.0
2007-12,2007,sz000591,2.3947408745497434,0.13636363636363646,0.4,0.0
2007-12,2007,sz000338,2.3826448284618946,0.1178247734138973,0.4,0.0
2007-12,2007,sz002035,2.38082905468256,0.18487394957983194,0.4,0.0
2007-12,2007,sh600582,2.3689006295497763,0.28381962864721477,0.4,0.0
2007-12,2007,sz000426,2.3529277193982048,0.3611940298507461,0.4,0.0
2007-12,2007,sh600120,2.3426384545491823,0.2666666666666666,0.4,0.0
2008-01,2008,sh601988,2.773436654850716,-0.18217054263565902,0.7,0.0
